,ten,loai_dien_thoai,thoi_gian_bao_hanh,danh_gia,so_luong_binh_luan,duong_dan,mau_sac,gia_moi,gia_cu,he_dieu_hanh,cpu,ram,bo_nho_trong,dung_luong_pin,thiet_ke,hang_dien_thoai,la_dien_thoai_cu,kich_thuoc_man_hinh,tan_so_quet,do_sang_man_hinh,loai_man_hinh,so_the_sim,loai_pin,cong_suat_sac,do_phan_giai_cam_sau,do_phan_giai_cam_truoc,CPU_Loai
3118,"Điện thoại Samsung Galaxy A55 Chính hãng (5G - Khung Nhôm, IP67)",Samsung Chính hãng,12.0,5.0,0,https://mobilecity.vn/dien-thoai/samsung-galaxy-a55-chinh-hang.html,Vàng,14300000.0,12990000.0,Android 14,"Exynos 1480 (4 nm)
8 nhân (4x2.75 GHz & 4x2.0 GHz)
GPU: Samsung Xclipse 530",8.0,256.0,5000.0,"Khung nhôm vuông vức
Mặt lưng kính Gorilla
Mặt trước kính Gorilla Victus+
Kháng nước, bụi IP67
Cảm biến vân tay Quang học dưới màn hình",Samsung,False,6.6,120.0,1000.0,AMOLED,2,,25.0,"[50.0, 12.0, 5.0]",[32.0],Exynos
3119,"Điện thoại Samsung Galaxy A55 Chính hãng (5G - Khung Nhôm, IP67)",Samsung Chính hãng,12.0,5.0,0,https://mobilecity.vn/dien-thoai/samsung-galaxy-a55-chinh-hang.html,Xanh,12950000.0,12990000.0,Android 14,"Exynos 1480 (4 nm)
8 nhân (4x2.75 GHz & 4x2.0 GHz)
GPU: Samsung Xclipse 530",8.0,128.0,5000.0,"Khung nhôm vuông vức
Mặt lưng kính Gorilla
Mặt trước kính Gorilla Victus+
Kháng nước, bụi IP67
Cảm biến vân tay Quang học dưới màn hình",Samsung,False,6.6,120.0,1000.0,AMOLED,2,,25.0,"[50.0, 12.0, 5.0]",[32.0],Exynos
3120,"Điện thoại Samsung Galaxy A55 Chính hãng (5G - Khung Nhôm, IP67)",Samsung Chính hãng,12.0,5.0,0,https://mobilecity.vn/dien-thoai/samsung-galaxy-a55-chinh-hang.html,Xanh,14300000.0,12990000.0,Android 14,"Exynos 1480 (4 nm)
8 nhân (4x2.75 GHz & 4x2.0 GHz)
GPU: Samsung Xclipse 530",8.0,256.0,5000.0,"Khung nhôm vuông vức
Mặt lưng kính Gorilla
Mặt trước kính Gorilla Victus+
Kháng nước, bụi IP67
Cảm biến vân tay Quang học dưới màn hình",Samsung,False,6.6,120.0,1000.0,AMOLED,2,,25.0,"[50.0, 12.0, 5.0]",[32.0],Exynos
3121,Điện thoại Xiaomi REDMI K80 Pro 5G (Snapdragon 8 Elite - Pin 6000mAh),Redmi,12.0,5.0,5,https://mobilecity.vn/dien-thoai/xiaomi-redmi-k80-pro-5g-snapdragon-8-gen-4.html,Xanh,12950000.0,14950000.0,Android 15,"Qualcomm SM8750-AB Snapdragon 8 Elite (3 nm)
8 nhân (2x4.32 GHz & 6x3.53 GHz)",12.0,256.0,6000.0,"Khung nhôm phẳng
Mặt lưng kính cong nhẹ
Mặt trước kính Longjing 2
Kháng nước, bụi IP68 (ngâm 2.5m trong 30ph)
Cảm biến vân tay siêu âm dưới màn hình",Xiaomi,False,6.67,120.0,1800.0,OLED,2,Si/C,120.0,"[50.0, 50.0, 32.0]",[20.0],Qualcomm Snapdragon
3122,Điện thoại Xiaomi REDMI K80 Pro 5G (Snapdragon 8 Elite - Pin 6000mAh),Redmi,12.0,5.0,5,https://mobilecity.vn/dien-thoai/xiaomi-redmi-k80-pro-5g-snapdragon-8-gen-4.html,Xanh,14000000.0,14950000.0,Android 15,"Qualcomm SM8750-AB Snapdragon 8 Elite (3 nm)
8 nhân (2x4.32 GHz & 6x3.53 GHz)",12.0,512.0,6000.0,"Khung nhôm phẳng
Mặt lưng kính cong nhẹ
Mặt trước kính Longjing 2
Kháng nước, bụi IP68 (ngâm 2.5m trong 30ph)
Cảm biến vân tay siêu âm dưới màn hình",Xiaomi,False,6.67,120.0,1800.0,OLED,2,Si/C,120.0,"[50.0, 50.0, 32.0]",[20.0],Qualcomm Snapdragon
3123,Điện thoại Xiaomi REDMI K80 Pro 5G (Snapdragon 8 Elite - Pin 6000mAh),Redmi,12.0,5.0,5,https://mobilecity.vn/dien-thoai/xiaomi-redmi-k80-pro-5g-snapdragon-8-gen-4.html,Xanh,15050000.0,14950000.0,Android 15,"Qualcomm SM8750-AB Snapdragon 8 Elite (3 nm)
8 nhân (2x4.32 GHz & 6x3.53 GHz)",16.0,512.0,6000.0,"Khung nhôm phẳng
Mặt lưng kính cong nhẹ
Mặt trước kính Longjing 2
Kháng nước, bụi IP68 (ngâm 2.5m trong 30ph)
Cảm biến vân tay siêu âm dưới màn hình",Xiaomi,False,6.67,120.0,1800.0,OLED,2,Si/C,120.0,"[50.0, 50.0, 32.0]",[20.0],Qualcomm Snapdragon
3124,Điện thoại Xiaomi REDMI K80 Pro 5G (Snapdragon 8 Elite - Pin 6000mAh),Redmi,12.0,5.0,5,https://mobilecity.vn/dien-thoai/xiaomi-redmi-k80-pro-5g-snapdragon-8-gen-4.html,Xanh,16800000.0,14950000.0,Android 15,"Qualcomm SM8750-AB Snapdragon 8 Elite (3 nm)
8 nhân (2x4.32 GHz & 6x3.53 GHz)",16.0,1024.0,6000.0,"Khung nhôm phẳng
Mặt lưng kính cong nhẹ
Mặt trước kính Longjing 2
Kháng nước, bụi IP68 (ngâm 2.5m trong 30ph)
Cảm biến vân tay siêu âm dưới màn hình",Xiaomi,False,6.67,120.0,1800.0,OLED,2,Si/C,120.0,"[50.0, 50.0, 32.0]",[20.0],Qualcomm Snapdragon
3125,Điện thoại Xiaomi REDMI K80 Pro 5G (Snapdragon 8 Elite - Pin 6000mAh),Redmi,12.0,5.0,5,https://mobilecity.vn/dien-thoai/xiaomi-redmi-k80-pro-5g-snapdragon-8-gen-4.html,Xanh,17500000.0,14950000.0,Android 15,"Qualcomm SM8750-AB Snapdragon 8 Elite (3 nm)
8 nhân (2x4.32 GHz & 6x3.53 GHz)",16.0,1024.0,6000.0,"Khung nhôm phẳng
Mặt lưng kính cong nhẹ
Mặt trước kính Longjing 2
Kháng nước, bụi IP68 (ngâm 2.5m trong 30ph)
Cảm biến vân tay siêu âm dưới màn hình",Xiaomi,False,6.67,120.0,1800.0,OLED,2,Si/C,120.0,"[50.0, 50.0, 32.0]",[20.0],Qualcomm Snapdragon
3126,Điện thoại Xiaomi REDMI K80 Pro 5G (Snapdragon 8 Elite - Pin 6000mAh),Redmi,12.0,5.0,5,https://mobilecity.vn/dien-thoai/xiaomi-redmi-k80-pro-5g-snapdragon-8-gen-4.html,Lamborghini,12950000.0,14950000.0,Android 15,"Qualcomm SM8750-AB Snapdragon 8 Elite (3 nm)
8 nhân (2x4.32 GHz & 6x3.53 GHz)",12.0,256.0,6000.0,"Khung nhôm phẳng
Mặt lưng kính cong nhẹ
Mặt trước kính Longjing 2
Kháng nước, bụi IP68 (ngâm 2.5m trong 30ph)
Cảm biến vân tay siêu âm dưới màn hình",Xiaomi,False,6.67,120.0,1800.0,OLED,2,Si/C,120.0,"[50.0, 50.0, 32.0]",[20.0],Qualcomm Snapdragon
3127,Điện thoại Xiaomi REDMI K80 Pro 5G (Snapdragon 8 Elite - Pin 6000mAh),Redmi,12.0,5.0,5,https://mobilecity.vn/dien-thoai/xiaomi-redmi-k80-pro-5g-snapdragon-8-gen-4.html,Lamborghini,14000000.0,14950000.0,Android 15,"Qualcomm SM8750-AB Snapdragon 8 Elite (3 nm)
8 nhân (2x4.32 GHz & 6x3.53 GHz)",12.0,512.0,6000.0,"Khung nhôm phẳng
Mặt lưng kính cong nhẹ
Mặt trước kính Longjing 2
Kháng nước, bụi IP68 (ngâm 2.5m trong 30ph)
Cảm biến vân tay siêu âm dưới màn hình",Xiaomi,False,6.67,120.0,1800.0,OLED,2,Si/C,120.0,"[50.0, 50.0, 32.0]",[20.0],Qualcomm Snapdragon
3128,Điện thoại Xiaomi REDMI K80 Pro 5G (Snapdragon 8 Elite - Pin 6000mAh),Redmi,12.0,5.0,5,https://mobilecity.vn/dien-thoai/xiaomi-redmi-k80-pro-5g-snapdragon-8-gen-4.html,Lamborghini,15050000.0,14950000.0,Android 15,"Qualcomm SM8750-AB Snapdragon 8 Elite (3 nm)
8 nhân (2x4.32 GHz & 6x3.53 GHz)",16.0,512.0,6000.0,"Khung nhôm phẳng
Mặt lưng kính cong nhẹ
Mặt trước kính Longjing 2
Kháng nước, bụi IP68 (ngâm 2.5m trong 30ph)
Cảm biến vân tay siêu âm dưới màn hình",Xiaomi,False,6.67,120.0,1800.0,OLED,2,Si/C,120.0,"[50.0, 50.0, 32.0]",[20.0],Qualcomm Snapdragon
3129,Điện thoại Xiaomi REDMI K80 Pro 5G (Snapdragon 8 Elite - Pin 6000mAh),Redmi,12.0,5.0,5,https://mobilecity.vn/dien-thoai/xiaomi-redmi-k80-pro-5g-snapdragon-8-gen-4.html,Lamborghini,16800000.0,14950000.0,Android 15,"Qualcomm SM8750-AB Snapdragon 8 Elite (3 nm)
8 nhân (2x4.32 GHz & 6x3.53 GHz)",16.0,1024.0,6000.0,"Khung nhôm phẳng
Mặt lưng kính cong nhẹ
Mặt trước kính Longjing 2
Kháng nước, bụi IP68 (ngâm 2.5m trong 30ph)
Cảm biến vân tay siêu âm dưới màn hình",Xiaomi,False,6.67,120.0,1800.0,OLED,2,Si/C,120.0,"[50.0, 50.0, 32.0]",[20.0],Qualcomm Snapdragon
3130,Điện thoại Xiaomi REDMI K80 Pro 5G (Snapdragon 8 Elite - Pin 6000mAh),Redmi,12.0,5.0,5,https://mobilecity.vn/dien-thoai/xiaomi-redmi-k80-pro-5g-snapdragon-8-gen-4.html,Lamborghini,17500000.0,14950000.0,Android 15,"Qualcomm SM8750-AB Snapdragon 8 Elite (3 nm)
8 nhân (2x4.32 GHz & 6x3.53 GHz)",16.0,1024.0,6000.0,"Khung nhôm phẳng
Mặt lưng kính cong nhẹ
Mặt trước kính Longjing 2
Kháng nước, bụi IP68 (ngâm 2.5m trong 30ph)
Cảm biến vân tay siêu âm dưới màn hình",Xiaomi,False,6.67,120.0,1800.0,OLED,2,Si/C,120.0,"[50.0, 50.0, 32.0]",[20.0],Qualcomm Snapdragon
3131,Điện thoại Xiaomi REDMI K80 Pro 5G (Snapdragon 8 Elite - Pin 6000mAh),Redmi,12.0,5.0,5,https://mobilecity.vn/dien-thoai/xiaomi-redmi-k80-pro-5g-snapdragon-8-gen-4.html,Lamborghini,12950000.0,14950000.0,Android 15,"Qualcomm SM8750-AB Snapdragon 8 Elite (3 nm)
8 nhân (2x4.32 GHz & 6x3.53 GHz)",12.0,256.0,6000.0,"Khung nhôm phẳng
Mặt lưng kính cong nhẹ
Mặt trước kính Longjing 2
Kháng nước, bụi IP68 (ngâm 2.5m trong 30ph)
Cảm biến vân tay siêu âm dưới màn hình",Xiaomi,False,6.67,120.0,1800.0,OLED,2,Si/C,120.0,"[50.0, 50.0, 32.0]",[20.0],Qualcomm Snapdragon
3132,Điện thoại Xiaomi REDMI K80 Pro 5G (Snapdragon 8 Elite - Pin 6000mAh),Redmi,12.0,5.0,5,https://mobilecity.vn/dien-thoai/xiaomi-redmi-k80-pro-5g-snapdragon-8-gen-4.html,Lamborghini,14000000.0,14950000.0,Android 15,"Qualcomm SM8750-AB Snapdragon 8 Elite (3 nm)
8 nhân (2x4.32 GHz & 6x3.53 GHz)",12.0,512.0,6000.0,"Khung nhôm phẳng
Mặt lưng kính cong nhẹ
Mặt trước kính Longjing 2
Kháng nước, bụi IP68 (ngâm 2.5m trong 30ph)
Cảm biến vân tay siêu âm dưới màn hình",Xiaomi,False,6.67,120.0,1800.0,OLED,2,Si/C,120.0,"[50.0, 50.0, 32.0]",[20.0],Qualcomm Snapdragon
3133,Điện thoại Xiaomi REDMI K80 Pro 5G (Snapdragon 8 Elite - Pin 6000mAh),Redmi,12.0,5.0,5,https://mobilecity.vn/dien-thoai/xiaomi-redmi-k80-pro-5g-snapdragon-8-gen-4.html,Lamborghini,15050000.0,14950000.0,Android 15,"Qualcomm SM8750-AB Snapdragon 8 Elite (3 nm)
8 nhân (2x4.32 GHz & 6x3.53 GHz)",16.0,512.0,6000.0,"Khung nhôm phẳng
Mặt lưng kính cong nhẹ
Mặt trước kính Longjing 2
Kháng nước, bụi IP68 (ngâm 2.5m trong 30ph)
Cảm biến vân tay siêu âm dưới màn hình",Xiaomi,False,6.67,120.0,1800.0,OLED,2,Si/C,120.0,"[50.0, 50.0, 32.0]",[20.0],Qualcomm Snapdragon
3134,Điện thoại Xiaomi REDMI K80 Pro 5G (Snapdragon 8 Elite - Pin 6000mAh),Redmi,12.0,5.0,5,https://mobilecity.vn/dien-thoai/xiaomi-redmi-k80-pro-5g-snapdragon-8-gen-4.html,Lamborghini,16800000.0,14950000.0,Android 15,"Qualcomm SM8750-AB Snapdragon 8 Elite (3 nm)
8 nhân (2x4.32 GHz & 6x3.53 GHz)",16.0,1024.0,6000.0,"Khung nhôm phẳng
Mặt lưng kính cong nhẹ
Mặt trước kính Longjing 2
Kháng nước, bụi IP68 (ngâm 2.5m trong 30ph)
Cảm biến vân tay siêu âm dưới màn hình",Xiaomi,False,6.67,120.0,1800.0,OLED,2,Si/C,120.0,"[50.0, 50.0, 32.0]",[20.0],Qualcomm Snapdragon
3135,Điện thoại Xiaomi REDMI K80 Pro 5G (Snapdragon 8 Elite - Pin 6000mAh),Redmi,12.0,5.0,5,https://mobilecity.vn/dien-thoai/xiaomi-redmi-k80-pro-5g-snapdragon-8-gen-4.html,Lamborghini,17500000.0,14950000.0,Android 15,"Qualcomm SM8750-AB Snapdragon 8 Elite (3 nm)
8 nhân (2x4.32 GHz & 6x3.53 GHz)",16.0,1024.0,6000.0,"Khung nhôm phẳng
Mặt lưng kính cong nhẹ
Mặt trước kính Longjing 2
Kháng nước, bụi IP68 (ngâm 2.5m trong 30ph)
Cảm biến vân tay siêu âm dưới màn hình",Xiaomi,False,6.67,120.0,1800.0,OLED,2,Si/C,120.0,"[50.0, 50.0, 32.0]",[20.0],Qualcomm Snapdragon
3136,Điện thoại Xiaomi REDMI K80 Pro 5G (Snapdragon 8 Elite - Pin 6000mAh),Redmi,12.0,5.0,5,https://mobilecity.vn/dien-thoai/xiaomi-redmi-k80-pro-5g-snapdragon-8-gen-4.html,Trắng,12950000.0,14950000.0,Android 15,"Qualcomm SM8750-AB Snapdragon 8 Elite (3 nm)
8 nhân (2x4.32 GHz & 6x3.53 GHz)",12.0,256.0,6000.0,"Khung nhôm phẳng
Mặt lưng kính cong nhẹ
Mặt trước kính Longjing 2
Kháng nước, bụi IP68 (ngâm 2.5m trong 30ph)
Cảm biến vân tay siêu âm dưới màn hình",Xiaomi,False,6.67,120.0,1800.0,OLED,2,Si/C,120.0,"[50.0, 50.0, 32.0]",[20.0],Qualcomm Snapdragon
3137,Điện thoại Xiaomi REDMI K80 Pro 5G (Snapdragon 8 Elite - Pin 6000mAh),Redmi,12.0,5.0,5,https://mobilecity.vn/dien-thoai/xiaomi-redmi-k80-pro-5g-snapdragon-8-gen-4.html,Trắng,14000000.0,14950000.0,Android 15,"Qualcomm SM8750-AB Snapdragon 8 Elite (3 nm)
8 nhân (2x4.32 GHz & 6x3.53 GHz)",12.0,512.0,6000.0,"Khung nhôm phẳng
Mặt lưng kính cong nhẹ
Mặt trước kính Longjing 2
Kháng nước, bụi IP68 (ngâm 2.5m trong 30ph)
Cảm biến vân tay siêu âm dưới màn hình",Xiaomi,False,6.67,120.0,1800.0,OLED,2,Si/C,120.0,"[50.0, 50.0, 32.0]",[20.0],Qualcomm Snapdragon
3138,Điện thoại Xiaomi REDMI K80 Pro 5G (Snapdragon 8 Elite - Pin 6000mAh),Redmi,12.0,5.0,5,https://mobilecity.vn/dien-thoai/xiaomi-redmi-k80-pro-5g-snapdragon-8-gen-4.html,Trắng,15050000.0,14950000.0,Android 15,"Qualcomm SM8750-AB Snapdragon 8 Elite (3 nm)
8 nhân (2x4.32 GHz & 6x3.53 GHz)",16.0,512.0,6000.0,"Khung nhôm phẳng
Mặt lưng kính cong nhẹ
Mặt trước kính Longjing 2
Kháng nước, bụi IP68 (ngâm 2.5m trong 30ph)
Cảm biến vân tay siêu âm dưới màn hình",Xiaomi,False,6.67,120.0,1800.0,OLED,2,Si/C,120.0,"[50.0, 50.0, 32.0]",[20.0],Qualcomm Snapdragon
3139,Điện thoại Xiaomi REDMI K80 Pro 5G (Snapdragon 8 Elite - Pin 6000mAh),Redmi,12.0,5.0,5,https://mobilecity.vn/dien-thoai/xiaomi-redmi-k80-pro-5g-snapdragon-8-gen-4.html,Trắng,16800000.0,14950000.0,Android 15,"Qualcomm SM8750-AB Snapdragon 8 Elite (3 nm)
8 nhân (2x4.32 GHz & 6x3.53 GHz)",16.0,1024.0,6000.0,"Khung nhôm phẳng
Mặt lưng kính cong nhẹ
Mặt trước kính Longjing 2
Kháng nước, bụi IP68 (ngâm 2.5m trong 30ph)
Cảm biến vân tay siêu âm dưới màn hình",Xiaomi,False,6.67,120.0,1800.0,OLED,2,Si/C,120.0,"[50.0, 50.0, 32.0]",[20.0],Qualcomm Snapdragon
3140,Điện thoại Xiaomi REDMI K80 Pro 5G (Snapdragon 8 Elite - Pin 6000mAh),Redmi,12.0,5.0,5,https://mobilecity.vn/dien-thoai/xiaomi-redmi-k80-pro-5g-snapdragon-8-gen-4.html,Trắng,17500000.0,14950000.0,Android 15,"Qualcomm SM8750-AB Snapdragon 8 Elite (3 nm)
8 nhân (2x4.32 GHz & 6x3.53 GHz)",16.0,1024.0,6000.0,"Khung nhôm phẳng
Mặt lưng kính cong nhẹ
Mặt trước kính Longjing 2
Kháng nước, bụi IP68 (ngâm 2.5m trong 30ph)
Cảm biến vân tay siêu âm dưới màn hình",Xiaomi,False,6.67,120.0,1800.0,OLED,2,Si/C,120.0,"[50.0, 50.0, 32.0]",[20.0],Qualcomm Snapdragon
3141,Điện thoại Xiaomi REDMI K80 Pro 5G (Snapdragon 8 Elite - Pin 6000mAh),Redmi,12.0,5.0,5,https://mobilecity.vn/dien-thoai/xiaomi-redmi-k80-pro-5g-snapdragon-8-gen-4.html,Đen,12950000.0,14950000.0,Android 15,"Qualcomm SM8750-AB Snapdragon 8 Elite (3 nm)
8 nhân (2x4.32 GHz & 6x3.53 GHz)",12.0,256.0,6000.0,"Khung nhôm phẳng
Mặt lưng kính cong nhẹ
Mặt trước kính Longjing 2
Kháng nước, bụi IP68 (ngâm 2.5m trong 30ph)
Cảm biến vân tay siêu âm dưới màn hình",Xiaomi,False,6.67,120.0,1800.0,OLED,2,Si/C,120.0,"[50.0, 50.0, 32.0]",[20.0],Qualcomm Snapdragon
3142,Điện thoại Xiaomi REDMI K80 Pro 5G (Snapdragon 8 Elite - Pin 6000mAh),Redmi,12.0,5.0,5,https://mobilecity.vn/dien-thoai/xiaomi-redmi-k80-pro-5g-snapdragon-8-gen-4.html,Đen,14000000.0,14950000.0,Android 15,"Qualcomm SM8750-AB Snapdragon 8 Elite (3 nm)
8 nhân (2x4.32 GHz & 6x3.53 GHz)",12.0,512.0,6000.0,"Khung nhôm phẳng
Mặt lưng kính cong nhẹ
Mặt trước kính Longjing 2
Kháng nước, bụi IP68 (ngâm 2.5m trong 30ph)
Cảm biến vân tay siêu âm dưới màn hình",Xiaomi,False,6.67,120.0,1800.0,OLED,2,Si/C,120.0,"[50.0, 50.0, 32.0]",[20.0],Qualcomm Snapdragon
3143,Điện thoại Xiaomi REDMI K80 Pro 5G (Snapdragon 8 Elite - Pin 6000mAh),Redmi,12.0,5.0,5,https://mobilecity.vn/dien-thoai/xiaomi-redmi-k80-pro-5g-snapdragon-8-gen-4.html,Đen,15050000.0,14950000.0,Android 15,"Qualcomm SM8750-AB Snapdragon 8 Elite (3 nm)
8 nhân (2x4.32 GHz & 6x3.53 GHz)",16.0,512.0,6000.0,"Khung nhôm phẳng
Mặt lưng kính cong nhẹ
Mặt trước kính Longjing 2
Kháng nước, bụi IP68 (ngâm 2.5m trong 30ph)
Cảm biến vân tay siêu âm dưới màn hình",Xiaomi,False,6.67,120.0,1800.0,OLED,2,Si/C,120.0,"[50.0, 50.0, 32.0]",[20.0],Qualcomm Snapdragon
3144,Điện thoại Xiaomi REDMI K80 Pro 5G (Snapdragon 8 Elite - Pin 6000mAh),Redmi,12.0,5.0,5,https://mobilecity.vn/dien-thoai/xiaomi-redmi-k80-pro-5g-snapdragon-8-gen-4.html,Đen,16800000.0,14950000.0,Android 15,"Qualcomm SM8750-AB Snapdragon 8 Elite (3 nm)
8 nhân (2x4.32 GHz & 6x3.53 GHz)",16.0,1024.0,6000.0,"Khung nhôm phẳng
Mặt lưng kính cong nhẹ
Mặt trước kính Longjing 2
Kháng nước, bụi IP68 (ngâm 2.5m trong 30ph)
Cảm biến vân tay siêu âm dưới màn hình",Xiaomi,False,6.67,120.0,1800.0,OLED,2,Si/C,120.0,"[50.0, 50.0, 32.0]",[20.0],Qualcomm Snapdragon
3145,Điện thoại Xiaomi REDMI K80 Pro 5G (Snapdragon 8 Elite - Pin 6000mAh),Redmi,12.0,5.0,5,https://mobilecity.vn/dien-thoai/xiaomi-redmi-k80-pro-5g-snapdragon-8-gen-4.html,Đen,17500000.0,14950000.0,Android 15,"Qualcomm SM8750-AB Snapdragon 8 Elite (3 nm)
8 nhân (2x4.32 GHz & 6x3.53 GHz)",16.0,1024.0,6000.0,"Khung nhôm phẳng
Mặt lưng kính cong nhẹ
Mặt trước kính Longjing 2
Kháng nước, bụi IP68 (ngâm 2.5m trong 30ph)
Cảm biến vân tay siêu âm dưới màn hình",Xiaomi,False,6.67,120.0,1800.0,OLED,2,Si/C,120.0,"[50.0, 50.0, 32.0]",[20.0],Qualcomm Snapdragon
3146,Điện thoại Vivo iQOO 12 5G (Snapdragon 8 Gen 3 - màn 144Hz),Vivo,12.0,5.0,34,https://mobilecity.vn/dien-thoai/vivo-iqoo-12-snapdragon-8-gen-3.html,Trắng,12950000.0,14990000.0,Android 14,"Qualcomm SM8650-AB Snapdragon 8 Gen 3 (4 nm)
8 nhân (1x3.3 GHz & 5x3.2 GHz & 2x2.3 GHz)
GPU: Adreno 750",12.0,256.0,5000.0,"Khung hợp kim nhôm
Mặt lưng kính (Đen, Trắng), da (Đỏ)
Màn hình phẳng
Cảm biến vân tay quang học trong màn hình
Nhận dạng khuôn mặt Face Wake",Vivo,False,6.78,144.0,1400.0,AMOLED,2,Li-Po,120.0,"[50.0, 64.0, 50.0]",[16.0],Qualcomm Snapdragon
3147,Điện thoại Vivo iQOO 12 5G (Snapdragon 8 Gen 3 - màn 144Hz),Vivo,12.0,5.0,34,https://mobilecity.vn/dien-thoai/vivo-iqoo-12-snapdragon-8-gen-3.html,Trắng,13950000.0,14990000.0,Android 14,"Qualcomm SM8650-AB Snapdragon 8 Gen 3 (4 nm)
8 nhân (1x3.3 GHz & 5x3.2 GHz & 2x2.3 GHz)
GPU: Adreno 750",16.0,512.0,5000.0,"Khung hợp kim nhôm
Mặt lưng kính (Đen, Trắng), da (Đỏ)
Màn hình phẳng
Cảm biến vân tay quang học trong màn hình
Nhận dạng khuôn mặt Face Wake",Vivo,False,6.78,144.0,1400.0,AMOLED,2,Li-Po,120.0,"[50.0, 64.0, 50.0]",[16.0],Qualcomm Snapdragon
3148,Điện thoại Vivo iQOO 12 5G (Snapdragon 8 Gen 3 - màn 144Hz),Vivo,12.0,5.0,34,https://mobilecity.vn/dien-thoai/vivo-iqoo-12-snapdragon-8-gen-3.html,Trắng,15300000.0,14990000.0,Android 14,"Qualcomm SM8650-AB Snapdragon 8 Gen 3 (4 nm)
8 nhân (1x3.3 GHz & 5x3.2 GHz & 2x2.3 GHz)
GPU: Adreno 750",16.0,1024.0,5000.0,"Khung hợp kim nhôm
Mặt lưng kính (Đen, Trắng), da (Đỏ)
Màn hình phẳng
Cảm biến vân tay quang học trong màn hình
Nhận dạng khuôn mặt Face Wake",Vivo,False,6.78,144.0,1400.0,AMOLED,2,Li-Po,120.0,"[50.0, 64.0, 50.0]",[16.0],Qualcomm Snapdragon
3149,Điện thoại Vivo iQOO 12 5G (Snapdragon 8 Gen 3 - màn 144Hz),Vivo,12.0,5.0,34,https://mobilecity.vn/dien-thoai/vivo-iqoo-12-snapdragon-8-gen-3.html,Đỏ,12950000.0,14990000.0,Android 14,"Qualcomm SM8650-AB Snapdragon 8 Gen 3 (4 nm)
8 nhân (1x3.3 GHz & 5x3.2 GHz & 2x2.3 GHz)
GPU: Adreno 750",12.0,256.0,5000.0,"Khung hợp kim nhôm
Mặt lưng kính (Đen, Trắng), da (Đỏ)
Màn hình phẳng
Cảm biến vân tay quang học trong màn hình
Nhận dạng khuôn mặt Face Wake",Vivo,False,6.78,144.0,1400.0,AMOLED,2,Li-Po,120.0,"[50.0, 64.0, 50.0]",[16.0],Qualcomm Snapdragon
3150,Điện thoại Vivo iQOO 12 5G (Snapdragon 8 Gen 3 - màn 144Hz),Vivo,12.0,5.0,34,https://mobilecity.vn/dien-thoai/vivo-iqoo-12-snapdragon-8-gen-3.html,Đỏ,13950000.0,14990000.0,Android 14,"Qualcomm SM8650-AB Snapdragon 8 Gen 3 (4 nm)
8 nhân (1x3.3 GHz & 5x3.2 GHz & 2x2.3 GHz)
GPU: Adreno 750",16.0,512.0,5000.0,"Khung hợp kim nhôm
Mặt lưng kính (Đen, Trắng), da (Đỏ)
Màn hình phẳng
Cảm biến vân tay quang học trong màn hình
Nhận dạng khuôn mặt Face Wake",Vivo,False,6.78,144.0,1400.0,AMOLED,2,Li-Po,120.0,"[50.0, 64.0, 50.0]",[16.0],Qualcomm Snapdragon
3151,Điện thoại Vivo iQOO 12 5G (Snapdragon 8 Gen 3 - màn 144Hz),Vivo,12.0,5.0,34,https://mobilecity.vn/dien-thoai/vivo-iqoo-12-snapdragon-8-gen-3.html,Đỏ,15300000.0,14990000.0,Android 14,"Qualcomm SM8650-AB Snapdragon 8 Gen 3 (4 nm)
8 nhân (1x3.3 GHz & 5x3.2 GHz & 2x2.3 GHz)
GPU: Adreno 750",16.0,1024.0,5000.0,"Khung hợp kim nhôm
Mặt lưng kính (Đen, Trắng), da (Đỏ)
Màn hình phẳng
Cảm biến vân tay quang học trong màn hình
Nhận dạng khuôn mặt Face Wake",Vivo,False,6.78,144.0,1400.0,AMOLED,2,Li-Po,120.0,"[50.0, 64.0, 50.0]",[16.0],Qualcomm Snapdragon
3152,Điện thoại Vivo iQOO 12 5G (Snapdragon 8 Gen 3 - màn 144Hz),Vivo,12.0,5.0,34,https://mobilecity.vn/dien-thoai/vivo-iqoo-12-snapdragon-8-gen-3.html,Đen,12950000.0,14990000.0,Android 14,"Qualcomm SM8650-AB Snapdragon 8 Gen 3 (4 nm)
8 nhân (1x3.3 GHz & 5x3.2 GHz & 2x2.3 GHz)
GPU: Adreno 750",12.0,256.0,5000.0,"Khung hợp kim nhôm
Mặt lưng kính (Đen, Trắng), da (Đỏ)
Màn hình phẳng
Cảm biến vân tay quang học trong màn hình
Nhận dạng khuôn mặt Face Wake",Vivo,False,6.78,144.0,1400.0,AMOLED,2,Li-Po,120.0,"[50.0, 64.0, 50.0]",[16.0],Qualcomm Snapdragon
